2	0	[(22.851365138920862, 16.243367209304242)]	[(5.462386485009992, 36.142293418329636)]	([[22.34761669071542, 16.097026668070082]], [1.0], 2, 0.028565029000674258)
2	1	[(22.851365138920862, 16.243367209304242)]	[(5.462386485009992, 36.142293418329636)]	([[22.34761669071542, 16.097026668070082]], [1.0], 2, 0.029433050000079675)
2	2	[(22.851365138920862, 16.243367209304242)]	[(5.462386485009992, 36.142293418329636)]	([[22.34761669071542, 16.097026668070082]], [1.0], 2, 0.029135541000869125)
2	3	[(22.851365138920862, 16.243367209304242)]	[(5.462386485009992, 36.142293418329636)]	([[22.34761669071542, 16.097026668070082]], [1.0], 2, 0.029063576001135516)
2	4	[(22.851365138920862, 16.243367209304242)]	[(5.462386485009992, 36.142293418329636)]	([[22.34761669071542, 16.097026668070082]], [1.0], 2, 0.02876488499896368)
13	0	[(1.4821161737309507, 10.661277519377233)]	[(37.6068631340958, 21.108716823634342)]	([[1.3683962501555322, 9.162587873699756]], [1.0], 3, 0.03468883299865411)
13	1	[(1.4821161737309507, 10.661277519377233)]	[(37.6068631340958, 21.108716823634342)]	([[1.3683962501555322, 9.162587873699756]], [1.0], 3, 0.03438711699891428)
13	2	[(1.4821161737309507, 10.661277519377233)]	[(37.6068631340958, 21.108716823634342)]	([[1.3683962501555322, 9.162587873699756]], [1.0], 3, 0.03485370300040813)
13	3	[(1.4821161737309507, 10.661277519377233)]	[(37.6068631340958, 21.108716823634342)]	([[1.3683962501555322, 9.162587873699756]], [1.0], 3, 0.03491538900016167)
13	4	[(1.4821161737309507, 10.661277519377233)]	[(37.6068631340958, 21.108716823634342)]	([[1.3683962501555322, 9.162587873699756]], [1.0], 3, 0.034582312999191345)
24	0	[(13.430422583181127, 24.397206762064013)]	[(10.724909649306612, 6.805873668686336)]	([[10.724909649306612, 6.805873668686336]], [1.0], 0, 0.001683983000475564)
24	1	[(13.430422583181127, 24.397206762064013)]	[(10.724909649306612, 6.805873668686336)]	([[10.724909649306612, 6.805873668686336]], [1.0], 0, 0.0016657890009810217)
24	2	[(13.430422583181127, 24.397206762064013)]	[(10.724909649306612, 6.805873668686336)]	([[10.724909649306612, 6.805873668686336]], [1.0], 0, 0.001632646999496501)
24	3	[(13.430422583181127, 24.397206762064013)]	[(10.724909649306612, 6.805873668686336)]	([[10.724909649306612, 6.805873668686336]], [1.0], 0, 0.0016354330000467598)
24	4	[(13.430422583181127, 24.397206762064013)]	[(10.724909649306612, 6.805873668686336)]	([[10.724909649306612, 6.805873668686336]], [1.0], 0, 0.0016543080000701593)
35	0	[(11.905221460021204, 17.63044269705023)]	[(28.01442918559068, 23.044817353612874)]	([[11.556262386440832, 17.606704078966768]], [1.0], 2, 0.10581808900133183)
35	1	[(11.905221460021204, 17.63044269705023)]	[(28.01442918559068, 23.044817353612874)]	([[11.556262386440832, 17.606704078966768]], [1.0], 2, 0.10571306200108666)
35	2	[(11.905221460021204, 17.63044269705023)]	[(28.01442918559068, 23.044817353612874)]	([[11.556262386440832, 17.606704078966768]], [1.0], 2, 0.1052525280010741)
35	3	[(11.905221460021204, 17.63044269705023)]	[(28.01442918559068, 23.044817353612874)]	([[11.556262386440832, 17.606704078966768]], [1.0], 2, 0.10545283300052688)
35	4	[(11.905221460021204, 17.63044269705023)]	[(28.01442918559068, 23.044817353612874)]	([[11.556262386440832, 17.606704078966768]], [1.0], 2, 0.10556520499994804)
46	0	[(0.7563223884369911, 13.257277863075979)]	[(46.48415440149265, 16.880915260977147)]	([[0.7390258730179253, 13.466093046764598]], [1.0], 3, 0.21894798500034085)
46	1	[(0.7563223884369911, 13.257277863075979)]	[(46.48415440149265, 16.880915260977147)]	([[0.7390258730179253, 13.466093046764598]], [1.0], 3, 0.1454516310004692)
46	2	[(0.7563223884369911, 13.257277863075979)]	[(46.48415440149265, 16.880915260977147)]	([[0.7390258730179253, 13.466093046764598]], [1.0], 3, 0.11929526700077986)
46	3	[(0.7563223884369911, 13.257277863075979)]	[(46.48415440149265, 16.880915260977147)]	([[0.7390258730179253, 13.466093046764598]], [1.0], 3, 0.11250481999923068)
46	4	[(0.7563223884369911, 13.257277863075979)]	[(46.48415440149265, 16.880915260977147)]	([[0.7390258730179253, 13.466093046764598]], [1.0], 3, 0.11625388399988879)
57	0	[(10.738046331553456, 23.260106559444445)]	[(36.714598575001254, 40.2823056247889)]	([[11.30087969776731, 23.34893334984675]], [1.0], 2, 0.06442980199972226)
57	1	[(10.738046331553456, 23.260106559444445)]	[(36.714598575001254, 40.2823056247889)]	([[11.30087969776731, 23.34893334984675]], [1.0], 2, 0.06130467100047099)
57	2	[(10.738046331553456, 23.260106559444445)]	[(36.714598575001254, 40.2823056247889)]	([[11.30087969776731, 23.34893334984675]], [1.0], 2, 0.07880572700014454)
57	3	[(10.738046331553456, 23.260106559444445)]	[(36.714598575001254, 40.2823056247889)]	([[11.30087969776731, 23.34893334984675]], [1.0], 2, 0.06194816999959585)
57	4	[(10.738046331553456, 23.260106559444445)]	[(36.714598575001254, 40.2823056247889)]	([[11.30087969776731, 23.34893334984675]], [1.0], 2, 0.062385791999986395)
68	0	[(17.020814646772088, 18.03610998822479)]	[(31.173060380085293, 32.972412914988745)]	([[17.776997462024696, 17.988465158883667]], [1.0], 2, 0.31260547100100666)
68	1	[(17.020814646772088, 18.03610998822479)]	[(31.173060380085293, 32.972412914988745)]	([[17.776997462024696, 17.988465158883667]], [1.0], 2, 0.3359890279989486)
