9	0	[(10.640297389345141, 21.53117367209079)]	[(15.638222352354674, 46.71128394203191)]	([[8.900690870517117, 21.518001847961376]], [1.0], 2, 0.02110718000039924)
9	1	[(10.640297389345141, 21.53117367209079)]	[(15.638222352354674, 46.71128394203191)]	([[8.900690870517117, 21.518001847961376]], [1.0], 2, 0.020849074999205186)
9	2	[(10.640297389345141, 21.53117367209079)]	[(15.638222352354674, 46.71128394203191)]	([[8.900690870517117, 21.518001847961376]], [1.0], 2, 0.020525537000139593)
9	3	[(10.640297389345141, 21.53117367209079)]	[(15.638222352354674, 46.71128394203191)]	([[8.900690870517117, 21.518001847961376]], [1.0], 2, 0.020434377000128734)
9	4	[(10.640297389345141, 21.53117367209079)]	[(15.638222352354674, 46.71128394203191)]	([[8.900690870517117, 21.518001847961376]], [1.0], 2, 0.02047430099992198)
20	0	[(19.789376057322542, 8.457099879416585)]	[(0.7450998599525193, 19.871206129422998)]	([[21.95960971840304, 8.440821965226593]], [1.0], 2, 0.06095859100059897)
20	1	[(19.789376057322542, 8.457099879416585)]	[(0.7450998599525193, 19.871206129422998)]	([[21.95960971840304, 8.440821965226593]], [1.0], 2, 0.06115129300087574)
20	2	[(19.789376057322542, 8.457099879416585)]	[(0.7450998599525193, 19.871206129422998)]	([[21.95960971840304, 8.440821965226593]], [1.0], 2, 0.06200370399892563)
20	3	[(19.789376057322542, 8.457099879416585)]	[(0.7450998599525193, 19.871206129422998)]	([[21.95960971840304, 8.440821965226593]], [1.0], 2, 0.06015255600141245)
20	4	[(19.789376057322542, 8.457099879416585)]	[(0.7450998599525193, 19.871206129422998)]	([[21.95960971840304, 8.440821965226593]], [1.0], 2, 0.06021118699936778)
31	0	[(10.3020824018887, 1.9587046330385998)]	[(17.642658548928104, 25.20967677727522)]	([[11.924203970238954, 1.9786098947364157]], [1.0], 2, 0.07301107200146362)
31	1	[(10.3020824018887, 1.9587046330385998)]	[(17.642658548928104, 25.20967677727522)]	([[11.924203970238954, 1.9786098947364157]], [1.0], 2, 0.07348916900082259)
31	2	[(10.3020824018887, 1.9587046330385998)]	[(17.642658548928104, 25.20967677727522)]	([[11.924203970238954, 1.9786098947364157]], [1.0], 2, 0.07302889499987941)
31	3	[(10.3020824018887, 1.9587046330385998)]	[(17.642658548928104, 25.20967677727522)]	([[11.924203970238954, 1.9786098947364157]], [1.0], 2, 0.07285180300095817)
31	4	[(10.3020824018887, 1.9587046330385998)]	[(17.642658548928104, 25.20967677727522)]	([[11.924203970238954, 1.9786098947364157]], [1.0], 2, 0.07280519499909133)
42	0	[(10.984779674779764, 9.975068177698747)]	[(32.57275861654223, 28.98101149368323)]	([[12.192577782318907, 10.04964703225825]], [1.0], 2, 0.10971431899997697)
42	1	[(10.984779674779764, 9.975068177698747)]	[(32.57275861654223, 28.98101149368323)]	([[12.192577782318907, 10.04964703225825]], [1.0], 2, 0.10896747600054368)
42	2	[(10.984779674779764, 9.975068177698747)]	[(32.57275861654223, 28.98101149368323)]	([[12.192577782318907, 10.04964703225825]], [1.0], 2, 0.11301594100041257)
42	3	[(10.984779674779764, 9.975068177698747)]	[(32.57275861654223, 28.98101149368323)]	([[12.192577782318907, 10.04964703225825]], [1.0], 2, 0.11276685299890232)
42	4	[(10.984779674779764, 9.975068177698747)]	[(32.57275861654223, 28.98101149368323)]	([[12.192577782318907, 10.04964703225825]], [1.0], 2, 0.10944549399937387)
53	0	[(2.3019631126370608, 14.345181814034243)]	[(17.245888113934758, 44.21133516506245)]	([[2.4962533557811275, 14.809979258405702]], [1.0], 2, 0.09202315599941358)
53	1	[(2.3019631126370608, 14.345181814034243)]	[(17.245888113934758, 44.21133516506245)]	([[2.4962533557811275, 14.809979258405702]], [1.0], 2, 0.0925880969989521)
53	2	[(2.3019631126370608, 14.345181814034243)]	[(17.245888113934758, 44.21133516506245)]	([[2.4962533557811275, 14.809979258405702]], [1.0], 2, 0.09339373100010562)
53	3	[(2.3019631126370608, 14.345181814034243)]	[(17.245888113934758, 44.21133516506245)]	([[2.4962533557811275, 14.809979258405702]], [1.0], 2, 0.09087977800118097)
53	4	[(2.3019631126370608, 14.345181814034243)]	[(17.245888113934758, 44.21133516506245)]	([[2.4962533557811275, 14.809979258405702]], [1.0], 2, 0.09066835100020398)
64	0	[(20.62432300718171, 3.840703348599917)]	[(30.62948517944878, 29.87553065419808)]	([[20.678387564502223, 3.8299591758808074]], [1.0], 2, 0.47164278300078877)
64	1	[(20.62432300718171, 3.840703348599917)]	[(30.62948517944878, 29.87553065419808)]	([[20.678387564502223, 3.8299591758808074]], [1.0], 2, 0.47459348600023077)
64	2	[(20.62432300718171, 3.840703348599917)]	[(30.62948517944878, 29.87553065419808)]	([[20.678387564502223, 3.8299591758808074]], [1.0], 2, 0.472204869000052)
64	3	[(20.62432300718171, 3.840703348599917)]	[(30.62948517944878, 29.87553065419808)]	([[20.678387564502223, 3.8299591758808074]], [1.0], 2, 0.4723151060006785)
64	4	[(20.62432300718171, 3.840703348599917)]	[(30.62948517944878, 29.87553065419808)]	([[20.678387564502223, 3.8299591758808074]], [1.0], 2, 0.479135468000095)
75	0	[(8.000632234002207, 7.369004006202047)]	[(25.15276829437353, 17.64524475534537)]	([[7.841862996693521, 7.394173696720769]], [1.0], 2, 0.5260674410001229)
75	1	[(8.000632234002207, 7.369004006202047)]	[(25.15276829437353, 17.64524475534537)]	([[7.841862996693521, 7.394173696720769]], [1.0], 2, 0.5259789440005989)
75	2	[(8.000632234002207, 7.369004006202047)]	[(25.15276829437353, 17.64524475534537)]	([[7.841862996693521, 7.394173696720769]], [1.0], 2, 0.5282699880008295)
75	3	[(8.000632234002207, 7.369004006202047)]	[(25.15276829437353, 17.64524475534537)]	([[7.841862996693521, 7.394173696720769]], [1.0], 2, 0.5311843929994211)
75	4	[(8.000632234002207, 7.369004006202047)]	[(25.15276829437353, 17.64524475534537)]	([[7.841862996693521, 7.394173696720769]], [1.0], 2, 0.5320531040015339)
86	0	[(11.027724634976767, 15.463630513913486), (16.731191252888404, 13.533874250436263)]	[(10.425333941306711, 14.899804927022364), (2.9925329810053856, 42.77435412594)]	([[9.684313623043591, 14.669988132673502], [1.0511764535839097, 21.105106948076134]], [0.9733503432825653, 0.026649656717434564], 8, 0.5402781259999756)
86	1	[(11.027724634976767, 15.463630513913486), (16.731191252888404, 13.533874250436263)]	[(10.425333941306711, 14.899804927022364), (2.9925329810053856, 42.77435412594)]	([[9.684313623043591, 14.669988132673502], [1.0511764535839097, 21.105106948076134]], [0.9733503432825653, 0.026649656717434564], 8, 0.5427125480000541)
86	2	[(11.027724634976767, 15.463630513913486), (16.731191252888404, 13.533874250436263)]	[(10.425333941306711, 14.899804927022364), (2.9925329810053856, 42.77435412594)]	([[9.684313623043591, 14.669988132673502], [1.0511764535839097, 21.105106948076134]], [0.9733503432825653, 0.026649656717434564], 8, 0.5457674270001007)
86	3	[(11.027724634976767, 15.463630513913486), (16.731191252888404, 13.533874250436263)]	[(10.425333941306711, 14.899804927022364), (2.9925329810053856, 42.77435412594)]	([[9.684313623043591, 14.669988132673502], [1.0511764535839097, 21.105106948076134]], [0.9733503432825653, 0.026649656717434564], 8, 0.5408829219995823)
86	4	[(11.027724634976767, 15.463630513913486), (16.731191252888404, 13.533874250436263)]	[(10.425333941306711, 14.899804927022364), (2.9925329810053856, 42.77435412594)]	([[9.684313623043591, 14.669988132673502], [1.0511764535839097, 21.105106948076134]], [0.9733503432825653, 0.026649656717434564], 8, 0.543120024000018)
97	0	[(9.67931501269084, 20.83883555176841), (24.512099397155467, 5.982750055741232)]	[(19.981776300346883, 49.49049113115624), (13.927951294061243, 24.821497272656636)]	([[8.101437415175235, 21.008666739382157], [inf, 0.0]], [nan, nan], 76, 1.8694495799991273)
