8	0	[(22.75871252080547, 24.85125065395118)]	[(30.591572003755303, 24.06443110907383)]	([[21.906126737785844, 24.962602235228005]], [1.0], 2, 0.02348984599848336)
8	1	[(22.75871252080547, 24.85125065395118)]	[(30.591572003755303, 24.06443110907383)]	([[21.906126737785844, 24.962602235228005]], [1.0], 2, 0.022793358000853914)
8	2	[(22.75871252080547, 24.85125065395118)]	[(30.591572003755303, 24.06443110907383)]	([[21.906126737785844, 24.962602235228005]], [1.0], 2, 0.022992211001110263)
8	3	[(22.75871252080547, 24.85125065395118)]	[(30.591572003755303, 24.06443110907383)]	([[21.906126737785844, 24.962602235228005]], [1.0], 2, 0.0225647579991346)
8	4	[(22.75871252080547, 24.85125065395118)]	[(30.591572003755303, 24.06443110907383)]	([[21.906126737785844, 24.962602235228005]], [1.0], 2, 0.022699630999341025)
19	0	[(13.129724900674022, 6.2375262249768415)]	[(6.157176059766109, 13.479988212749193)]	([[14.426146830710929, 6.284661846732115]], [1.0], 2, 0.02229765599986422)
19	1	[(13.129724900674022, 6.2375262249768415)]	[(6.157176059766109, 13.479988212749193)]	([[14.426146830710929, 6.284661846732115]], [1.0], 2, 0.022488926000733045)
19	2	[(13.129724900674022, 6.2375262249768415)]	[(6.157176059766109, 13.479988212749193)]	([[14.426146830710929, 6.284661846732115]], [1.0], 2, 0.022933641001145588)
19	3	[(13.129724900674022, 6.2375262249768415)]	[(6.157176059766109, 13.479988212749193)]	([[14.426146830710929, 6.284661846732115]], [1.0], 2, 0.022647042000244255)
19	4	[(13.129724900674022, 6.2375262249768415)]	[(6.157176059766109, 13.479988212749193)]	([[14.426146830710929, 6.284661846732115]], [1.0], 2, 0.022932689000299433)
30	0	[(14.196534474493804, 11.416201807739585)]	[(37.08959472038423, 11.040782165209606)]	([[14.174910945666927, 11.374799073116217]], [1.0], 2, 0.10325809999994817)
30	1	[(14.196534474493804, 11.416201807739585)]	[(37.08959472038423, 11.040782165209606)]	([[14.174910945666927, 11.374799073116217]], [1.0], 2, 0.10298762300044473)
30	2	[(14.196534474493804, 11.416201807739585)]	[(37.08959472038423, 11.040782165209606)]	([[14.174910945666927, 11.374799073116217]], [1.0], 2, 0.10309814999891387)
30	3	[(14.196534474493804, 11.416201807739585)]	[(37.08959472038423, 11.040782165209606)]	([[14.174910945666927, 11.374799073116217]], [1.0], 2, 0.10286213700055669)
30	4	[(14.196534474493804, 11.416201807739585)]	[(37.08959472038423, 11.040782165209606)]	([[14.174910945666927, 11.374799073116217]], [1.0], 2, 0.10277565499927732)
41	0	[(18.68736087488876, 1.4724849132829954)]	[(16.82788925021488, 10.959939643937009)]	([[17.699935305778833, 1.4607791992631793]], [1.0], 2, 0.21171745199899306)
41	1	[(18.68736087488876, 1.4724849132829954)]	[(16.82788925021488, 10.959939643937009)]	([[17.699935305778833, 1.4607791992631793]], [1.0], 2, 0.21347950199924526)
41	2	[(18.68736087488876, 1.4724849132829954)]	[(16.82788925021488, 10.959939643937009)]	([[17.699935305778833, 1.4607791992631793]], [1.0], 2, 0.21232281899938243)
