73	2	[(7.375652970070121, 11.214586767789381)]	[(46.40545756628203, 9.027911013228433)]	([[7.822519109186026, 11.193214122193476]], [1.0], 3, 0.2929776700002549)
73	3	[(7.375652970070121, 11.214586767789381)]	[(46.40545756628203, 9.027911013228433)]	([[7.822519109186026, 11.193214122193476]], [1.0], 3, 0.29125946200110775)
73	4	[(7.375652970070121, 11.214586767789381)]	[(46.40545756628203, 9.027911013228433)]	([[7.822519109186026, 11.193214122193476]], [1.0], 3, 0.29376275499998883)
84	0	[(9.327260919706465, 23.402967559169927), (12.211690930058788, 0.4926274616242732)]	[(13.994375501936464, 43.06614475849531), (34.88621999199014, 46.35788068353716)]	([[0.6177855525623932, 8.515317996068214], [6869.881513492073, 46.35787891587436]], [0.99023618479965, 0.009763815200349978], 4, 0.0984807559998444)
84	1	[(9.327260919706465, 23.402967559169927), (12.211690930058788, 0.4926274616242732)]	[(13.994375501936464, 43.06614475849531), (34.88621999199014, 46.35788068353716)]	([[0.6177855525623932, 8.515317996068214], [6869.881513492073, 46.35787891587436]], [0.99023618479965, 0.009763815200349978], 4, 0.09986004700112971)
84	2	[(9.327260919706465, 23.402967559169927), (12.211690930058788, 0.4926274616242732)]	[(13.994375501936464, 43.06614475849531), (34.88621999199014, 46.35788068353716)]	([[0.6177855525623932, 8.515317996068214], [6869.881513492073, 46.35787891587436]], [0.99023618479965, 0.009763815200349978], 4, 0.09852486999989196)
84	3	[(9.327260919706465, 23.402967559169927), (12.211690930058788, 0.4926274616242732)]	[(13.994375501936464, 43.06614475849531), (34.88621999199014, 46.35788068353716)]	([[0.6177855525623932, 8.515317996068214], [6869.881513492073, 46.35787891587436]], [0.99023618479965, 0.009763815200349978], 4, 0.09842650499922456)
84	4	[(9.327260919706465, 23.402967559169927), (12.211690930058788, 0.4926274616242732)]	[(13.994375501936464, 43.06614475849531), (34.88621999199014, 46.35788068353716)]	([[0.6177855525623932, 8.515317996068214], [6869.881513492073, 46.35787891587436]], [0.99023618479965, 0.009763815200349978], 4, 0.09846174999984214)
95	0	[(17.21325506899674, 20.774876140210825), (4.850070377919368, 20.716716121626376)]	[(46.15265295092505, 2.299893862876466), (11.333142583597718, 25.012226573242987)]	([[46.15265295092506, 2.299893862876466], [6.787439077989725, 20.85473043985499]], [0.0, 1.0], 2, 0.027954662999036373)
95	1	[(17.21325506899674, 20.774876140210825), (4.850070377919368, 20.716716121626376)]	[(46.15265295092505, 2.299893862876466), (11.333142583597718, 25.012226573242987)]	([[46.15265295092506, 2.299893862876466], [6.787439077989725, 20.85473043985499]], [0.0, 1.0], 2, 0.027660580999508966)
95	2	[(17.21325506899674, 20.774876140210825), (4.850070377919368, 20.716716121626376)]	[(46.15265295092505, 2.299893862876466), (11.333142583597718, 25.012226573242987)]	([[46.15265295092506, 2.299893862876466], [6.787439077989725, 20.85473043985499]], [0.0, 1.0], 2, 0.027486794999276754)
95	3	[(17.21325506899674, 20.774876140210825), (4.850070377919368, 20.716716121626376)]	[(46.15265295092505, 2.299893862876466), (11.333142583597718, 25.012226573242987)]	([[46.15265295092506, 2.299893862876466], [6.787439077989725, 20.85473043985499]], [0.0, 1.0], 2, 0.02758445699873846)
95	4	[(17.21325506899674, 20.774876140210825), (4.850070377919368, 20.716716121626376)]	[(46.15265295092505, 2.299893862876466), (11.333142583597718, 25.012226573242987)]	([[46.15265295092506, 2.299893862876466], [6.787439077989725, 20.85473043985499]], [0.0, 1.0], 2, 0.027731954000046244)
106	0	[(19.234463848323976, 23.35461626026098), (10.076291984492192, 5.9182364397821505)]	[(40.18026453392003, 19.461837565340552), (18.37668062331201, 9.11638630169756)]	([[17.35880871793955, 23.328897491857592], [10.467766420806887, 5.839397352121181]], [0.5049504953569698, 0.49504950464303027], 6, 0.44656423299966264)
106	1	[(19.234463848323976, 23.35461626026098), (10.076291984492192, 5.9182364397821505)]	[(40.18026453392003, 19.461837565340552), (18.37668062331201, 9.11638630169756)]	([[17.35880871793955, 23.328897491857592], [10.467766420806887, 5.839397352121181]], [0.5049504953569698, 0.49504950464303027], 6, 0.4522362779989635)
106	2	[(19.234463848323976, 23.35461626026098), (10.076291984492192, 5.9182364397821505)]	[(40.18026453392003, 19.461837565340552), (18.37668062331201, 9.11638630169756)]	([[17.35880871793955, 23.328897491857592], [10.467766420806887, 5.839397352121181]], [0.5049504953569698, 0.49504950464303027], 6, 0.4617242210006225)
106	3	[(19.234463848323976, 23.35461626026098), (10.076291984492192, 5.9182364397821505)]	[(40.18026453392003, 19.461837565340552), (18.37668062331201, 9.11638630169756)]	([[17.35880871793955, 23.328897491857592], [10.467766420806887, 5.839397352121181]], [0.5049504953569698, 0.49504950464303027], 6, 0.4497767980010394)
106	4	[(19.234463848323976, 23.35461626026098), (10.076291984492192, 5.9182364397821505)]	[(40.18026453392003, 19.461837565340552), (18.37668062331201, 9.11638630169756)]	([[17.35880871793955, 23.328897491857592], [10.467766420806887, 5.839397352121181]], [0.5049504953569698, 0.49504950464303027], 6, 0.45444778199998836)
117	0	[(11.2352892683287, 16.588416014839552), (1.5385274541597076, 16.072652317525325)]	[(8.939987380156373, 49.11386144569378), (8.051095787352422, 30.69470780676534)]	([[4.789044045090607, 32.21262942642741], [3.2946920860056834, 15.762322593420421]], [0.08008206723416701, 0.919917932765833], 17, 0.7080043699988892)
117	1	[(11.2352892683287, 16.588416014839552), (1.5385274541597076, 16.072652317525325)]	[(8.939987380156373, 49.11386144569378), (8.051095787352422, 30.69470780676534)]	([[4.789044045090607, 32.21262942642741], [3.2946920860056834, 15.762322593420421]], [0.08008206723416701, 0.919917932765833], 17, 0.7142175200006022)
117	2	[(11.2352892683287, 16.588416014839552), (1.5385274541597076, 16.072652317525325)]	[(8.939987380156373, 49.11386144569378), (8.051095787352422, 30.69470780676534)]	([[4.789044045090607, 32.21262942642741], [3.2946920860056834, 15.762322593420421]], [0.08008206723416701, 0.919917932765833], 17, 0.7193670149990794)
