1	0	[(22.486134219204633, 16.752289322943366)]	[(11.411400572225487, 34.677560329469934)]	([[24.036293470779675, 16.7646233401858]], [1.0], 2, 0.053542118999757804)
1	1	[(22.486134219204633, 16.752289322943366)]	[(11.411400572225487, 34.677560329469934)]	([[24.036293470779675, 16.7646233401858]], [1.0], 2, 0.05248313900119683)
1	2	[(22.486134219204633, 16.752289322943366)]	[(11.411400572225487, 34.677560329469934)]	([[24.036293470779675, 16.7646233401858]], [1.0], 2, 0.052245974000470596)
1	3	[(22.486134219204633, 16.752289322943366)]	[(11.411400572225487, 34.677560329469934)]	([[24.036293470779675, 16.7646233401858]], [1.0], 2, 0.05286553800033289)
1	4	[(22.486134219204633, 16.752289322943366)]	[(11.411400572225487, 34.677560329469934)]	([[24.036293470779675, 16.7646233401858]], [1.0], 2, 0.052864477000184706)
12	0	[(15.39003842544535, 6.570002261054701)]	[(4.746527948997258, 41.7644832343693)]	([[12.677218097981564, 6.407538731271577]], [1.0], 2, 0.0553754239990667)
12	1	[(15.39003842544535, 6.570002261054701)]	[(4.746527948997258, 41.7644832343693)]	([[12.677218097981564, 6.407538731271577]], [1.0], 2, 0.05504972099879524)
12	2	[(15.39003842544535, 6.570002261054701)]	[(4.746527948997258, 41.7644832343693)]	([[12.677218097981564, 6.407538731271577]], [1.0], 2, 0.055357640001602704)
12	3	[(15.39003842544535, 6.570002261054701)]	[(4.746527948997258, 41.7644832343693)]	([[12.677218097981564, 6.407538731271577]], [1.0], 2, 0.05518232999929751)
12	4	[(15.39003842544535, 6.570002261054701)]	[(4.746527948997258, 41.7644832343693)]	([[12.677218097981564, 6.407538731271577]], [1.0], 2, 0.05528005300038785)
23	0	[(21.729346486998274, 2.7477215188677575)]	[(32.71629237608613, 43.011197665404545)]	([[21.49322329933327, 2.7414007924906088]], [1.0], 2, 0.06995815699883678)
23	1	[(21.729346486998274, 2.7477215188677575)]	[(32.71629237608613, 43.011197665404545)]	([[21.49322329933327, 2.7414007924906088]], [1.0], 2, 0.07009330999972008)
23	2	[(21.729346486998274, 2.7477215188677575)]	[(32.71629237608613, 43.011197665404545)]	([[21.49322329933327, 2.7414007924906088]], [1.0], 2, 0.06957276299908699)
23	3	[(21.729346486998274, 2.7477215188677575)]	[(32.71629237608613, 43.011197665404545)]	([[21.49322329933327, 2.7414007924906088]], [1.0], 2, 0.06988689300123951)
23	4	[(21.729346486998274, 2.7477215188677575)]	[(32.71629237608613, 43.011197665404545)]	([[21.49322329933327, 2.7414007924906088]], [1.0], 2, 0.06950712899924838)
34	0	[(21.822213770905474, 1.6246911990943547)]	[(2.9323769119611924, 16.5510160193191)]	([[22.804040366596187, 1.6364052447288813]], [1.0], 2, 0.10937541299972509)
34	1	[(21.822213770905474, 1.6246911990943547)]	[(2.9323769119611924, 16.5510160193191)]	([[22.804040366596187, 1.6364052447288813]], [1.0], 2, 0.11014271400017606)
34	2	[(21.822213770905474, 1.6246911990943547)]	[(2.9323769119611924, 16.5510160193191)]	([[22.804040366596187, 1.6364052447288813]], [1.0], 2, 0.11140388300009363)
34	3	[(21.822213770905474, 1.6246911990943547)]	[(2.9323769119611924, 16.5510160193191)]	([[22.804040366596187, 1.6364052447288813]], [1.0], 2, 0.11067693699988013)
34	4	[(21.822213770905474, 1.6246911990943547)]	[(2.9323769119611924, 16.5510160193191)]	([[22.804040366596187, 1.6364052447288813]], [1.0], 2, 0.10997602000134066)
45	0	[(21.215913819099402, 14.874920148032615)]	[(22.16066377435428, 20.909634281894856)]	([[19.890120352980116, 14.859130003398661]], [1.0], 2, 0.0727558130001853)
45	1	[(21.215913819099402, 14.874920148032615)]	[(22.16066377435428, 20.909634281894856)]	([[19.890120352980116, 14.859130003398661]], [1.0], 2, 0.07386388300074032)
45	2	[(21.215913819099402, 14.874920148032615)]	[(22.16066377435428, 20.909634281894856)]	([[19.890120352980116, 14.859130003398661]], [1.0], 2, 0.07224048399984895)
45	3	[(21.215913819099402, 14.874920148032615)]	[(22.16066377435428, 20.909634281894856)]	([[19.890120352980116, 14.859130003398661]], [1.0], 2, 0.07297205800023221)
